Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Decade_group,Calculated_Sales,Top_Region,Sales_Category,Game_Age,NA_Percentage,EU_Percentage,Global_Sales_Scaler,NA_Percentage_Scaler,EU_Percentage_Scaler,Global_Sales_Standard_Scaler,NA_Percentage_Standard_Scaler,EU_Percentage_Standard_Scaler
14842,Metal Saga,PS2,2005,Role-Playing,Success,0.01,0.01,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,21,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14843,Imagine: Sweet 16,DS,2010,Simulation,Ubisoft,0.02,0.0,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,16,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14844,SWAT 4,PC,2005,Shooter,Vivendi Games,0.0,0.02,0.0,0.0,0.03,2000,00s,0.02,EU_Sales,Low,21,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14845,Last Escort 2: Shinya no Amai Toge,PS2,2008,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,18,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14846,Pop'n Music 13 Carnival,PS2,2006,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,20,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14847,Magicka Collection,PC,2011,Adventure,Unknown,0.0,0.02,0.0,0.0,0.03,2010,10s,0.02,EU_Sales,Low,15,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14848,Bookworm,GBA,2004,Puzzle,Unknown,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,22,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14849,Tokushu Houdoubu,PSV,2012,Adventure,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,14,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14850,Terraria,WiiU,2016,Action,505 Games,0.0,0.02,0.0,0.0,0.03,2010,10s,0.02,EU_Sales,Low,10,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14851,My DoItAll,DS,2009,Misc,Tomy Corporation,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,17,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14852,Legacy of Ys: Books I & II,DS,2007,Role-Playing,Unknown,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,19,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14853,Shakugan no Shana,PS2,2006,Adventure,Media Works,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,20,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14854,Monster Mayhem: Build and Battle,Wii,2009,Simulation,Zushi Games,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,17,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14855,I Heart Geeks,DS,2011,Puzzle,CDV Software Entertainment,0.02,0.0,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,15,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14856,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,DS,2008,Action,Spike,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,18,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14857,The Lord of the Rings: Conquest,PC,2009,Action,Electronic Arts,0.0,0.02,0.0,0.0,0.03,2000,00s,0.02,EU_Sales,Low,17,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14858,The King of Fighters: Maximum Impact - Maniax,XB,2007,Fighting,Unknown,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,19,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14859,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,15,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14860,Little Busters! Converted Edition,PSV,2012,Action,Prototype,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,14,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14861,Hankou Shashin,SAT,1996,Adventure,Imagineer,0.0,0.0,0.03,0.0,0.03,1990,90s,0.03,JP_Sales,Low,30,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14862,MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,PSV,2015,Role-Playing,Idea Factory,0.0,0.01,0.01,0.0,0.03,2010,10s,0.02,EU_Sales,Low,11,0.0,33.333333333333336,0.000241750271969056,0.0,0.33333333333333337,-0.326462876698887,-1.3372074658098976,0.4196166421111757
14863,Marker Man Adventures,DS,2009,Platform,Majesco Entertainment,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,17,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14864,Capcom Digital Collection,X360,2012,Action,Capcom,0.02,0.01,0.0,0.0,0.03,2010,10s,0.03,NA_Sales,Low,14,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14865,Pro Yakyuu Family Stadium,Wii,2008,Sports,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,18,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14866,Open Season,PS2,2006,Platform,Ubisoft,0.01,0.01,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,20,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14867,Monster Hunter Frontier Online: Forward 2,X360,2011,Role-Playing,Capcom,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,15,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14868,Moyashimon DS,DS,2009,Action,Takara Tomy,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,17,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14869,A Ressha de Gyoukou 2001,PS2,2001,Simulation,ArtDink,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,25,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14870,Diabolik Lovers: Lunatic Parade,PSV,2016,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,10,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14871,Let's Dance with Mel B,Wii,2011,Sports,Black Bean Games,0.0,0.02,0.0,0.0,0.03,2010,10s,0.02,EU_Sales,Low,15,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14872,Battlestations: Pacific,PC,2009,Strategy,Eidos Interactive,0.0,0.02,0.0,0.0,0.03,2000,00s,0.02,EU_Sales,Low,17,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14873,Neverwinter Nights 2,PC,2006,Role-Playing,Atari,0.0,0.02,0.0,0.0,0.03,2000,00s,0.02,EU_Sales,Low,20,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14874,Starry ? Sky: In Autumn,PSP,2010,Misc,Asgard,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,16,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14875,Battlefield 1942,PC,2002,Shooter,Electronic Arts,0.01,0.01,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,24,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14876,Back to the Future: The Game,X360,2015,Adventure,Telltale Games,0.02,0.01,0.0,0.0,0.03,2010,10s,0.03,NA_Sales,Low,11,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14877,Pitball,PS,1996,Sports,Time Warner Interactive,0.01,0.01,0.0,0.0,0.03,1990,90s,0.02,NA_Sales,Low,30,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14878,X-Men Origins: Wolverine - Uncaged Edition,PC,2009,Action,Activision,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,17,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14879,Combat Wings: The Great Battles of WWII,Wii,2007,Simulation,City Interactive,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,19,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14880,D.C. III: Da Capo III,PSP,2013,Adventure,Kadokawa Games,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,13,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14881,Judge Dredd: Dredd Vs Death,PS2,2003,Shooter,BAM! Entertainment,0.01,0.01,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,23,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14882,Ocean Commander,Wii,2009,Simulation,Valcon Games,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,17,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14883,Drome Racers,GBA,2003,Racing,THQ,0.02,0.01,0.0,0.0,0.03,2000,00s,0.03,NA_Sales,Low,23,66.66666666666667,33.333333333333336,0.000241750271969056,0.6666666666666667,0.33333333333333337,-0.326462876698887,0.619318856469979,0.4196166421111757
14884,Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,PSP,2012,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,14,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14885,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,PS4,2015,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,11,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14886,Tank Beat,DS,2006,Strategy,Midas Interactive Entertainment,0.01,0.01,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,20,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14887,LEGO Pirates of the Caribbean: The Video Game,PC,2011,Action,Disney Interactive Studios,0.02,0.0,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,15,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14888,Turbo: Super Stunt Squad,WiiU,2013,Sports,D3Publisher,0.0,0.02,0.0,0.0,0.03,2010,10s,0.02,EU_Sales,Low,13,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14889,Jurassic Park: Operation Genesis,PC,2003,Simulation,Vivendi Games,0.0,0.02,0.0,0.0,0.03,2000,00s,0.02,EU_Sales,Low,23,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14890,The Peanuts Movie: Snoopy's Grand Adventure,X360,2015,Action,Activision,0.0,0.02,0.0,0.0,0.03,2010,10s,0.02,EU_Sales,Low,11,0.0,66.66666666666667,0.000241750271969056,0.0,0.6666666666666667,-0.326462876698887,-1.3372074658098976,1.7589010364281359
14891,Tenkaichi * Sengoku Lovers,DS,2010,Adventure,Rocket Company,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,16,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14892,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,PS3,2013,Misc,Paon Corporation,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,13,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14893,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,PS2,2007,Misc,Sega,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,19,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14894,Bode Miller Alpine Skiing,PS2,2006,Sports,Valcon Games,0.01,0.01,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,20,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14895,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,GBA,2006,Role-Playing,Marvelous Interactive,0.0,0.0,0.02,0.0,0.03,2000,00s,0.02,JP_Sales,Low,20,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14896,R-Type Delta,PS,1998,Shooter,Irem Software Engineering,0.01,0.01,0.0,0.0,0.03,1990,90s,0.02,NA_Sales,Low,28,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14897,Angelique: Maren no Rokukishi,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,15,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14898,Soul Eater: Battle Resonance,PSP,2009,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,17,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14899,Psycho-Pass: Mandatory Happiness,PS4,2016,Adventure,Nippon Ichi Software,0.02,0.0,0.0,0.0,0.03,2010,10s,0.02,NA_Sales,Low,10,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14900,Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,DS,2008,Misc,D3Publisher,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,18,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14901,The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,1994,Action,Banpresto,0.0,0.0,0.03,0.0,0.03,1990,90s,0.03,JP_Sales,Low,32,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14902,Napoleon Dynamite: The Game,DS,2007,Puzzle,Crave Entertainment,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,19,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14903,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,DS,2008,Simulation,Broccoli,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,18,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14904,Rock 'N' Roll Adventures,Wii,2007,Platform,Popcorn Arcade,0.02,0.0,0.0,0.0,0.03,2000,00s,0.02,NA_Sales,Low,19,66.66666666666667,0.0,0.000241750271969056,0.6666666666666667,0.0,-0.326462876698887,0.619318856469979,-0.9196677522057843
14905,War Gods,PS,1996,Fighting,GT Interactive,0.01,0.01,0.0,0.0,0.03,1990,90s,0.02,NA_Sales,Low,30,33.333333333333336,33.333333333333336,0.000241750271969056,0.33333333333333337,0.33333333333333337,-0.326462876698887,-0.3589443046699593,0.4196166421111757
14906,Evangelion: Jo,PS2,2009,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,17,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14907,Doki Oki,PS,1995,Adventure,Banpresto,0.0,0.0,0.02,0.0,0.03,1990,90s,0.02,JP_Sales,Low,31,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14908,Gakuen Alice: WakuWaku * Happy Friends,DS,2007,Adventure,Kids Station,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,19,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14909,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PSV,2012,Adventure,ChunSoft,0.0,0.0,0.03,0.0,0.03,2010,10s,0.03,JP_Sales,Low,14,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14910,Konohana 2: Todoke Kanai Requiem,PS2,2002,Adventure,Success,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,24,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14911,Derby Time 2006,PSP,2006,Sports,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,2000,00s,0.03,JP_Sales,Low,20,0.0,0.0,0.000241750271969056,0.0,0.0,-0.326462876698887,-1.3372074658098976,-0.9196677522057843
14912,Yuusha Shisu.,PSV,2016,Role-Playing,Nippon Ichi Software,0.0,0.0,0.02,0.0,0.02,2010,10s,0.02,JP_Sales,Low,10,0.0,0.0,0.00012087513598452801,0.0,0.0,-0.3328839313101768,-1.3372074658098976,-0.9196677522057843
14913,Monster Mayhem: Build and Battle,DS,2009,Simulation,Zushi Games,0.02,0.0,0.0,0.0,0.02,2000,00s,0.02,NA_Sales,Low,17,100.0,0.0,0.00012087513598452801,1.0,0.0,-0.3328839313101768,1.5975820176099171,-0.9196677522057843
14914,Senjou no Waltz,PSV,2014,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,2010,10s,0.02,JP_Sales,Low,12,0.0,0.0,0.00012087513598452801,0.0,0.0,-0.3328839313101768,-1.3372074658098976,-0.9196677522057843
14915,Chuck E. Cheese's Sports Games,Wii,2011,Sports,UFO Interactive,0.02,0.0,0.0,0.0,0.02,2010,10s,0.02,NA_Sales,Low,15,100.0,0.0,0.00012087513598452801,1.0,0.0,-0.3328839313101768,1.5975820176099171,-0.9196677522057843
14916,Ghostbusters (2016),XOne,2016,Action,Activision,0.02,0.0,0.0,0.0,0.02,2010,10s,0.02,NA_Sales,Low,10,100.0,0.0,0.00012087513598452801,1.0,0.0,-0.3328839313101768,1.5975820176099171,-0.9196677522057843
14917,Stronghold 2 Deluxe,PC,2005,Strategy,Take-Two Interactive,0.0,0.02,0.0,0.0,0.02,2000,00s,0.02,EU_Sales,Low,21,0.0,100.0,0.00012087513598452801,0.0,1.0,-0.3328839313101768,-1.3372074658098976,3.0981854307450956
14918,MAPLUS: Portable Navi 3,PSP,2009,Misc,Edia,0.0,0.0,0.02,0.0,0.02,2000,00s,0.02,JP_Sales,Low,17,0.0,0.0,0.00012087513598452801,0.0,0.0,-0.3328839313101768,-1.3372074658098976,-0.9196677522057843
14919,DEATH NOTE: L o Tsugu Mono,DS,2007,Adventure,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,2000,00s,0.02,JP_Sales,Low,19,0.0,0.0,0.00012087513598452801,0.0,0.0,-0.3328839313101768,-1.3372074658098976,-0.9196677522057843
14920,ZooCube,GC,2002,Puzzle,Acclaim Entertainment,0.02,0.0,0.0,0.0,0.02,2000,00s,0.02,NA_Sales,Low,24,100.0,0.0,0.00012087513598452801,1.0,0.0,-0.3328839313101768,1.5975820176099171,-0.9196677522057843
14921,Puppet Show 3: Lost Town,PC,2011,Puzzle,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02,2010,10s,0.02,EU_Sales,Low,15,0.0,100.0,0.00012087513598452801,0.0,1.0,-0.3328839313101768,-1.3372074658098976,3.0981854307450956
14922,Star Wars: Empire at War - Forces of Corruption,PC,2006,Strategy,LucasArts,0.0,0.02,0.0,0.0,0.02,2000,00s,0.02,EU_Sales,Low,20,0.0,100.0,0.00012087513598452801,0.0,1.0,-0.3328839313101768,-1.3372074658098976,3.0981854307450956
14923,Spy Hunter / Super Sprint,GBA,2005,Racing,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.02,2000,00s,0.03,NA_Sales,Low,21,100.0,50.0,0.00012087513598452801,1.0,0.5,-0.3328839313101768,1.5975820176099171,1.0892588392696556
14924,Otometeki Koi Kakumei * Love Revo! Portable,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,2010,10s,0.02,JP_Sales,Low,16,0.0,0.0,0.00012087513598452801,0.0,0.0,-0.3328839313101768,-1.3372074658098976,-0.9196677522057843
14925,Clover no Kuni no Alice: Wonderful Wonder World,PS2,2010,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02,2010,10s,0.02,JP_Sales,Low,16,0.0,0.0,0.00012087513598452801,0.0,0.0,-0.3328839313101768,-1.3372074658098976,-0.9196677522057843
14926,Room Zoom: Race for Impact,XB,2004,Racing,Jaleco,0.02,0.01,0.0,0.0,0.02,2000,00s,0.03,NA_Sales,Low,22,100.0,50.0,0.00012087513598452801,1.0,0.5,-0.3328839313101768,1.5975820176099171,1.0892588392696556
14927,Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,PSV,2013,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,2010,10s,0.02,JP_Sales,Low,13,0.0,0.0,0.00012087513598452801,0.0,0.0,-0.3328839313101768,-1.3372074658098976,-0.9196677522057843
14928,Tube Slider,GC,2007,Racing,Unknown,0.02,0.0,0.0,0.0,0.02,2000,00s,0.02,NA_Sales,Low,19,100.0,0.0,0.00012087513598452801,1.0,0.0,-0.3328839313101768,1.5975820176099171,-0.9196677522057843
14929,Ghost Pirates of Vooju Island,PC,2009,Adventure,DTP Entertainment,0.0,0.02,0.0,0.0,0.02,2000,00s,0.02,EU_Sales,Low,17,0.0,100.0,0.00012087513598452801,0.0,1.0,-0.3328839313101768,-1.3372074658098976,3.0981854307450956
14930,America Oudan Ultra-Quiz,SAT,1995,Misc,Victor Interactive,0.0,0.0,0.02,0.0,0.02,1990,90s,0.02,JP_Sales,Low,31,0.0,0.0,0.00012087513598452801,0.0,0.0,-0.3328839313101768,-1.3372074658098976,-0.9196677522057843
14931,DoDonPachi Dai-Oujou: Black Label Extra,X360,2009,Shooter,5pb,0.0,0.0,0.02,0.0,0.02,2000,00s,0.02,JP_Sales,Low,17,0.0,0.0,0.00012087513598452801,0.0,0.0,-0.3328839313101768,-1.3372074658098976,-0.9196677522057843
14932,Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,DS,2009,Misc,PlayV,0.0,0.02,0.0,0.0,0.02,2000,00s,0.02,EU_Sales,Low,17,0.0,100.0,0.00012087513598452801,0.0,1.0,-0.3328839313101768,-1.3372074658098976,3.0981854307450956
14933,ParaWorld,PC,2006,Strategy,Deep Silver,0.0,0.02,0.0,0.0,0.02,2000,00s,0.02,EU_Sales,Low,20,0.0,100.0,0.00012087513598452801,0.0,1.0,-0.3328839313101768,-1.3372074658098976,3.0981854307450956
14934,Tropico Reloaded,PC,2009,Strategy,Kalypso Media,0.0,0.02,0.0,0.0,0.02,2000,00s,0.02,EU_Sales,Low,17,0.0,100.0,0.00012087513598452801,0.0,1.0,-0.3328839313101768,-1.3372074658098976,3.0981854307450956
14935,Shinseiki Evangelion: Battle Orchestra,PS2,2007,Fighting,Broccoli,0.0,0.0,0.02,0.0,0.02,2000,00s,0.02,JP_Sales,Low,19,0.0,0.0,0.00012087513598452801,0.0,0.0,-0.3328839313101768,-1.3372074658098976,-0.9196677522057843
